Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
107295-70601,TE,Harrison,Harrison Bryant,Bryant,0,1,4000,CLE@LV,LV,CLE,,,,,,TE/FLEX
107295-95180,WR,Sam,Sam Wiglusz,Wiglusz,,0,4000,LAR@CHI,LAR,CHI,,,,,,WR/FLEX
107295-93134,RB,Deon,Deon Jackson,Jackson,0.75,2,4000,DEN@NYJ,NYJ,DEN,,,,,,RB/FLEX
107295-41936,WR,Anthony,Anthony Miller,Miller,,0,4000,BUF@BAL,BAL,BUF,,,,,,WR/FLEX
107295-95184,WR,Xavier,Xavier Johnson,Johnson,,0,4000,JAC@HOU,HOU,JAC,,,,,,WR/FLEX
107295-72665,TE,Kenny,Kenny Yeboah,Yeboah,1.899999976158142,2,4000,DEN@NYJ,NYJ,DEN,IR,Groin,,,,TE/FLEX
107295-91098,WR,Lawrence,Lawrence Keys III,Keys III,,0,4000,BUF@BAL,BUF,BAL,Q,Leg,,,,WR/FLEX
107295-103390,WR,Tre,Tre Mosley,Mosley,,0,4000,CIN@CAR,CIN,CAR,,,,,,WR/FLEX
107295-54239,TE,Matt,Matt Sokol,Sokol,,0,4000,PIT@IND,PIT,IND,,,,,,TE/FLEX
107295-87011,RB,Markese,Markese Stepp,Stepp,,0,4000,DEN@NYJ,NYJ,DEN,Q,Undisclosed,,,,RB/FLEX
107295-72705,TE,John,John Bates,Bates,0.5,2,4000,WAS@ARI,WAS,ARI,,,,,,TE/FLEX
107295-70663,WR,Frank,Frank Darby,Darby,,0,4000,NE@SF,SF,NE,Q,Undisclosed,,,,WR/FLEX
107295-166926,WR,Joseph,Joseph Scates,Scates,,0,4000,JAC@HOU,JAC,HOU,,,,,,WR/FLEX
107295-72725,TE,Irv,Irv Smith Jr.,Smith Jr.,2.7222222222222223,9,4000,JAC@HOU,HOU,JAC,,,,,,TE/FLEX
107295-70680,WR,Jalen,Jalen Camp,Camp,,0,4000,CLE@LV,CLE,LV,,,,,,WR/FLEX
107295-89127,WR,Justin,Justin Hall,Hall,,0,4000,MIN@GB,MIN,GB,,,,,,WR/FLEX
107295-154661,WR,Michael,Michael Bandy,Bandy,,0,4000,DEN@NYJ,DEN,NYJ,,,,,,WR/FLEX
107295-62505,TE,MyCole,MyCole Pruitt,Pruitt,1.399999976158142,1,4000,PIT@IND,PIT,IND,O,Knee,,,,TE/FLEX
107295-152631,WR,Samori,Samori Toure,Toure,1.1800000190734863,10,4000,LAR@CHI,CHI,LAR,,,,,,WR/FLEX
107295-64575,RB,Derrick,Derrick Gore,Gore,1.2999999523162842,2,4000,WAS@ARI,WAS,ARI,,,,,,RB/FLEX
107295-64576,RB,Damien,Damien Harris,Harris,3,6,4000,BUF@BAL,BUF,BAL,,,,,,RB/FLEX
107295-72772,RB,Avery,Avery Williams,Williams,0,3,4000,NO@ATL,ATL,NO,,,,,,RB/FLEX
107295-87112,WR,Josh,Josh Ali,Ali,,0,4000,NO@ATL,ATL,NO,,,,,,WR/FLEX
107295-27721,WR,Justin,Justin Hardee Sr.,Hardee Sr.,,0,4000,CIN@CAR,CAR,CIN,,,,,,WR/FLEX
107295-87117,TE,Brenden,Brenden Bates,Bates,,0,4000,DEN@NYJ,NYJ,DEN,,,,,,TE/FLEX
107295-68685,WR,Austin,Austin Mack,Mack,,0,4000,NO@ATL,ATL,NO,,,,,,WR/FLEX
107295-87122,WR,Lynn,Lynn Bowden Jr.,Bowden Jr.,1.8888888888888888,9,4000,NO@ATL,NO,ATL,,,,,,WR/FLEX
107295-42077,TE,James,James Winchester,Winchester,0,2,4000,KC@LAC,KC,LAC,,,,,,TE/FLEX
107295-46177,TE,David,David Wells,Wells,0,3,4000,PHI@TB,TB,PHI,,,,,,TE/FLEX
107295-91235,TE,Geor'Quarius,Geor'Quarius Spivey,Spivey,,0,4000,KC@LAC,KC,LAC,,,,,,TE/FLEX
107295-68714,TE,Ko,Ko Kieft,Kieft,1.3399999618530274,5,4000,PHI@TB,TB,PHI,Q,Ankle,,,,TE/FLEX
107295-64627,WR,Scotty,Scotty Washington,Washington,,0,4000,BUF@BAL,BAL,BUF,O,Hand,,,,WR/FLEX
107295-64634,WR,Alex,Alex Bachman,Bachman,,0,4000,CLE@LV,LV,CLE,,,,,,WR/FLEX
107295-68730,TE,Sean,Sean McKeon,McKeon,0,4,4000,PIT@IND,IND,PIT,,,,,,TE/FLEX
107295-199819,RB,Louis,Louis Rees-Zammit,Rees-Zammit,,0,4000,JAC@HOU,JAC,HOU,,,,,,RB/FLEX
107295-83081,RB,Chase,Chase Edmonds,Edmonds,2.6600001017252604,15,4000,PHI@TB,TB,PHI,IR,Knee,,,,RB/FLEX
107295-87179,TE,Thomas,Thomas Yassmin,Yassmin,,0,4000,DEN@NYJ,DEN,NYJ,,,,,,TE/FLEX
107295-95370,TE,Ryan,Ryan Miller,Miller,,0,4000,PHI@TB,TB,PHI,,,,,,TE/FLEX
107295-54426,TE,Andrew,Andrew Beck,Beck,2.3785713740757535,14,4000,MIN@GB,GB,MIN,,,,,,TE/FLEX
107295-93341,WR,Sam,Sam Pinckney,Pinckney,,0,4000,CIN@CAR,CAR,CIN,,,,,,WR/FLEX
107295-72863,TE,Armani,Armani Rogers,Rogers,,0,4000,PHI@TB,PHI,TB,,,,,,TE/FLEX
107295-103584,RB,Noah,Noah Cain,Cain,,0,4000,CIN@CAR,CIN,CAR,,,,,,RB/FLEX
107295-105648,RB,Tyler,Tyler Goodson,Goodson,0.699999988079071,1,4000,PIT@IND,IND,PIT,,,,,,RB/FLEX
107295-173238,RB,Ramon,Ramon Jefferson,Jefferson,,0,4000,PHI@TB,TB,PHI,,,,,,RB/FLEX
107295-87233,WR,Bryan,Bryan Thompson,Thompson,,0,4000,BUF@BAL,BUF,BAL,Q,Hamstring,,,,WR/FLEX
107295-89283,TE,Tre',Tre' McKitty,McKitty,0,1,4000,BUF@BAL,BUF,BAL,,,,,,TE/FLEX
107295-83138,TE,Ross,Ross Dwelley,Dwelley,0.42500001192092896,4,4000,NO@ATL,ATL,NO,,,,,,TE/FLEX
107295-54472,WR,Cam,Cam Sims,Sims,,0,4000,CIN@CAR,CAR,CIN,Q,Undisclosed,,,,WR/FLEX
107295-70859,TE,Albert,Albert Okwuegbunam Jr.,Okwuegbunam Jr.,0,2,4000,PHI@TB,PHI,TB,IR,Abdomen,,,,TE/FLEX
107295-25813,WR,Phillip,Phillip Dorsett II,Dorsett II,0,2,4000,DEN@NYJ,DEN,NYJ,,,,,,WR/FLEX
107295-95455,WR,D.J.,D.J. Montgomery,Montgomery,6.550000190734863,2,4000,PIT@IND,IND,PIT,,,,,,WR/FLEX
107295-91361,RB,Hassan,Hassan Haskins,Haskins,1.100000023841858,1,4000,KC@LAC,LAC,KC,,,,,,RB/FLEX
107295-93408,WR,Rondale,Rondale Moore,Moore,5,17,4000,NO@ATL,ATL,NO,IR,Knee,,,,WR/FLEX
107295-130275,WR,Kristian,Kristian Wilkerson,Wilkerson,0,1,4000,CLE@LV,LV,CLE,,,,,,WR/FLEX
107295-130288,RB,James,James Robinson,Robinson,0.5,1,4000,NO@ATL,NO,ATL,,,,,,RB/FLEX
107295-11512,TE,Jimmy,Jimmy Graham,Graham,4.414285659790039,7,4000,NO@ATL,NO,ATL,,,,,,TE/FLEX
107295-158968,RB,Jonathon,Jonathon Brooks,Brooks,,0,4000,CIN@CAR,CAR,CIN,IR,Knee - acl,,,,RB/FLEX
107295-115971,WR,Shaquan,Shaquan Davis,Davis,,0,4000,PIT@IND,PIT,IND,,,,,,WR/FLEX
107295-111888,TE,Luke,Luke Benson,Benson,,0,4000,KC@LAC,LAC,KC,,,,,,TE/FLEX
107295-83226,TE,Kevin,Kevin Rader,Rader,0.2750000059604645,4,4000,NO@ATL,NO,ATL,Q,Undisclosed,,,,TE/FLEX
107295-185639,WR,Keilahn,Keilahn Harris,Harris,,0,4000,PIT@IND,PIT,IND,Q,Undisclosed,,,,WR/FLEX
107295-91428,WR,Tarik,Tarik Black,Black,,0,4000,PIT@IND,PIT,IND,Q,Undisclosed,,,,WR/FLEX
107295-91431,RB,Ben,Ben Mason,Mason,,0,4000,KC@LAC,LAC,KC,Q,Undisclosed,,,,RB/FLEX
107295-130350,WR,Jaylon,Jaylon Moore,Moore,,0,4000,JAC@HOU,JAC,HOU,Q,Undisclosed,,,,WR/FLEX
107295-91443,TE,McCallan,McCallan Castles,Castles,,0,4000,PHI@TB,PHI,TB,Q,Undisclosed,,,,TE/FLEX
107295-87367,TE,Jacob,Jacob Warren,Warren,,0,4000,NE@SF,NE,SF,,,,,,TE/FLEX
107295-64841,WR,Equanimeous,Equanimeous St. Brown,St. Brown,1.7399999618530273,5,4000,NO@ATL,NO,ATL,,,,,,WR/FLEX
107295-64843,WR,Jalen,Jalen Guyton,Guyton,2.8428570883614674,7,4000,CLE@LV,LV,CLE,,,,,,WR/FLEX
107295-54608,RB,Jerick,Jerick McKinnon,McKinnon,5.72000004695012,13,4000,KC@LAC,KC,LAC,,,,,,RB/FLEX
107295-101718,TE,Riley,Riley Sharp,Sharp,,0,4000,BUF@BAL,BAL,BUF,,,,,,TE/FLEX
107295-73046,WR,Tre,Tre Nixon,Nixon,,0,4000,NE@SF,NE,SF,,,,,,WR/FLEX
107295-91481,WR,Nikko,Nikko Remigio,Remigio,,0,4000,KC@LAC,KC,LAC,,,,,,WR/FLEX
107295-91488,RB,Chris,Chris Brooks,Brooks,0.30000001192092896,1,4000,MIN@GB,GB,MIN,,,,,,RB/FLEX
107295-93539,RB,Michael,Michael Carter,Carter,3.11999994913737,15,4000,WAS@ARI,ARI,WAS,,,,,,RB/FLEX
107295-111978,WR,Tayvion,Tayvion Robinson,Robinson,,0,4000,CIN@CAR,CAR,CIN,Q,Undisclosed,,,,WR/FLEX
107295-68975,TE,Josh,Josh Pederson,Pederson,,0,4000,JAC@HOU,JAC,HOU,Q,Ankle,,,,TE/FLEX
107295-114039,WR,Peter,Peter LeBlanc,LeBlanc,,0,4000,LAR@CHI,CHI,LAR,,,,,,WR/FLEX
107295-60791,TE,Tommy,Tommy Hudson,Hudson,,0,4000,NO@ATL,NO,ATL,Q,Undisclosed,,,,TE/FLEX
107295-56698,WR,Dante,Dante Pettis,Pettis,,0,4000,LAR@CHI,CHI,LAR,Q,Undisclosed,,,,WR/FLEX
107295-185728,TE,Patrick,Patrick Murtagh,Murtagh,,0,4000,JAC@HOU,JAC,HOU,IR,Ankle,,,,TE/FLEX
107295-114053,TE,Neal,Neal Johnson,Johnson,,0,4000,MIN@GB,MIN,GB,,,,,,TE/FLEX
107295-73095,WR,Samson,Samson Nacua,Nacua,,0,4000,NO@ATL,NO,ATL,,,,,,WR/FLEX
107295-191887,WR,Rory,Rory Starkey,Starkey,,0,4000,MIN@GB,GB,MIN,Q,Calf,,,,WR/FLEX
107295-167311,WR,OJ,OJ Hiliare,Hiliare,,0,4000,NO@ATL,ATL,NO,,,,,,WR/FLEX
107295-138643,WR,Jason,Jason Brownlee,Brownlee,2.8200000762939452,5,4000,DEN@NYJ,NYJ,DEN,,,,,,WR/FLEX
107295-73111,WR,Chase,Chase Claypool,Claypool,2.2125000953674316,8,4000,BUF@BAL,BUF,BAL,Q,Toe,,,,WR/FLEX
107295-185753,WR,T.J.,T.J. Luther,Luther,,0,4000,MIN@GB,GB,MIN,,,,,,WR/FLEX
107295-73121,RB,Tony,Tony Jones Jr.,Jones Jr.,4.783333460489909,6,4000,WAS@ARI,ARI,WAS,,,,,,RB/FLEX
107295-112037,WR,Casey,Casey Washington,Washington,,0,4000,NO@ATL,ATL,NO,,,,,,WR/FLEX
107295-60838,WR,Andre,Andre Baccellia,Baccellia,0,2,4000,WAS@ARI,ARI,WAS,,,,,,WR/FLEX
107295-73130,RB,Chris,Chris Evans,Evans,0.4000000059604645,4,4000,CIN@CAR,CIN,CAR,IR,Leg,,,,RB/FLEX
107295-91565,WR,Jaylen,Jaylen Johnson,Johnson,,0,4000,KC@LAC,LAC,KC,,,,,,WR/FLEX
107295-87469,TE,Jelani,Jelani Woods,Woods,,0,4000,PIT@IND,IND,PIT,IR,Toe,,,,TE/FLEX
107295-114100,RB,Isaiah,Isaiah Spiller,Spiller,1.6,10,4000,KC@LAC,LAC,KC,,,,,,RB/FLEX
107295-114109,WR,Ainias,Ainias Smith,Smith,,0,4000,PHI@TB,PHI,TB,IR,Ankle,,,,WR/FLEX
107295-71105,WR,Ben,Ben Skowronek,Skowronek,1.85,10,4000,PIT@IND,PIT,IND,IR,Shoulder,,,,WR/FLEX
107295-26057,RB,Michael,Michael Burton,Burton,0.699999988079071,2,4000,DEN@NYJ,DEN,NYJ,,,,,,RB/FLEX
107295-173518,WR,Qadir,Qadir Ismail,Ismail,,0,4000,BUF@BAL,BAL,BUF,,,,,,WR/FLEX
107295-69068,RB,Jonathan,Jonathan Ward,Ward,0.36666667461395264,3,4000,PIT@IND,PIT,IND,,,,,,RB/FLEX
107295-136663,RB,DeWayne,DeWayne McBride,McBride,,0,4000,MIN@GB,MIN,GB,,,,,,RB/FLEX
107295-103896,WR,Nsimba,Nsimba Webster,Webster,,0,4000,LAR@CHI,CHI,LAR,IR,Groin,,,,WR/FLEX
107295-87515,WR,Tylan,Tylan Wallace,Wallace,0.949999988079071,8,4000,BUF@BAL,BAL,BUF,,,,,,WR/FLEX
107295-54746,TE,Tyler,Tyler Ott,Ott,0,2,4000,WAS@ARI,WAS,ARI,,,,,,TE/FLEX
107295-157150,RB,Audric,Audric Estime,Estime,1.399999976158142,1,4000,DEN@NYJ,DEN,NYJ,IR,Ankle,,,,RB/FLEX
107295-103901,WR,Davion,Davion Davis,Davis,,0,4000,WAS@ARI,WAS,ARI,,,,,,WR/FLEX
107295-103900,TE,Brandon,Brandon Dillon,Dillon,,0,4000,WAS@ARI,WAS,ARI,Q,Undisclosed,,,,TE/FLEX
107295-91612,WR,Matt,Matt Landers,Landers,,0,4000,NE@SF,NE,SF,,,,,,WR/FLEX
107295-185827,RB,Jacob,Jacob Saylors,Saylors,,0,4000,CLE@LV,CLE,LV,,,,,,RB/FLEX
107295-91618,TE,John,John FitzPatrick,FitzPatrick,0.8500000238418579,2,4000,NO@ATL,ATL,NO,,,,,,TE/FLEX
107295-112101,WR,Jared,Jared Wayne,Wayne,,0,4000,JAC@HOU,HOU,JAC,Q,Knee - meniscus,,,,WR/FLEX
107295-40434,WR,Greg,Greg Ward,Ward,,0,4000,PIT@IND,IND,PIT,,,,,,WR/FLEX
107295-89586,TE,Tucker,Tucker Fisk,Fisk,0.699999988079071,2,4000,KC@LAC,LAC,KC,,,,,,TE/FLEX
107295-32243,WR,Marquise,Marquise Goodwin,Goodwin,1,12,4000,CLE@LV,CLE,LV,,,,,,WR/FLEX
107295-138746,WR,Javon,Javon Baker,Baker,,0,4000,NE@SF,NE,SF,,,,,,WR/FLEX
107295-128515,RB,Ellis,Ellis Merriweather,Merriweather,,0,4000,MIN@GB,GB,MIN,,,,,,RB/FLEX
107295-60930,RB,Myles,Myles Gaskin,Gaskin,-0.15000000596046448,2,4000,MIN@GB,MIN,GB,,,,,,RB/FLEX
107295-114180,WR,David,David Bell,Bell,4.199999809265137,1,4000,CLE@LV,CLE,LV,IR,Hip,,,,WR/FLEX
107295-62994,WR,Steven,Steven Sims,Sims,0,2,4000,JAC@HOU,HOU,JAC,,,,,,WR/FLEX
107295-185878,RB,Elijah,Elijah Dotson,Dotson,0.9666666984558105,3,4000,KC@LAC,LAC,KC,,,,,,RB/FLEX
107295-89627,WR,Brycen,Brycen Tremayne,Tremayne,,0,4000,WAS@ARI,WAS,ARI,,,,,,WR/FLEX
107295-34331,RB,Latavius,Latavius Murray,Murray,4.758823619169347,17,4000,BUF@BAL,BUF,BAL,,,,,,RB/FLEX
107295-138782,RB,Dillon,Dillon Johnson,Johnson,,0,4000,CIN@CAR,CAR,CIN,,,,,,RB/FLEX
107295-73247,RB,Kene,Kene Nwangwu,Nwangwu,0.1444444391462538,9,4000,DEN@NYJ,NYJ,DEN,,,,,,RB/FLEX
107295-103966,TE,Stone,Stone Smartt,Smartt,2.076923076923077,13,4000,KC@LAC,LAC,KC,,,,,,TE/FLEX
107295-138786,WR,Malik,Malik Heath,Heath,2,13,4000,MIN@GB,GB,MIN,,,,,,WR/FLEX
107295-185889,TE,Tanner,Tanner Taula,Taula,,0,4000,PHI@TB,TB,PHI,,,,,,TE/FLEX
107295-138788,WR,Tulu,Tulu Griffin,Griffin,,0,4000,CLE@LV,CLE,LV,,,,,,WR/FLEX
107295-69168,WR,N'Keal,N'Keal Harry,Harry,0,1,4000,MIN@GB,MIN,GB,,,,,,WR/FLEX
107295-69173,TE,Hunter,Hunter Kampmoyer,Kampmoyer,,0,4000,DEN@NYJ,DEN,NYJ,,,,,,TE/FLEX
107295-60981,TE,Charlie,Charlie Heck,Heck,,0,4000,WAS@ARI,ARI,WAS,,,,,,TE/FLEX
107295-91709,RB,Deshaun,Deshaun Fenwick,Fenwick,,0,4000,NE@SF,NE,SF,,,,,,RB/FLEX
107295-87617,WR,Sage,Sage Surratt,Surratt,,0,4000,WAS@ARI,ARI,WAS,Q,Ankle,,,,WR/FLEX
107295-87621,WR,A.T.,A.T. Perry,Perry,6.066666497124566,9,4000,NO@ATL,NO,ATL,Q,Hamstring,,,,WR/FLEX
107295-71241,WR,Brandon,Brandon Johnson,Johnson,6.3900001525878904,10,4000,PIT@IND,PIT,IND,,,,,,WR/FLEX
107295-104008,TE,Stephen,Stephen Carlson,Carlson,0,1,4000,LAR@CHI,CHI,LAR,,,,,,TE/FLEX
107295-114252,WR,Xavier,Xavier Weaver,Weaver,,0,4000,WAS@ARI,ARI,WAS,,,,,,WR/FLEX
107295-71246,WR,Marquez,Marquez Callaway,Callaway,,0,4000,NO@ATL,NO,ATL,,,,,,WR/FLEX
107295-104019,TE,Matt,Matt Orzech,Orzech,0,1,4000,MIN@GB,GB,MIN,,,,,,TE/FLEX
107295-87634,TE,Blake,Blake Whiteheart,Whiteheart,0,2,4000,CLE@LV,CLE,LV,,,,,,TE/FLEX
107295-63078,RB,Ke'Shawn,Ke'Shawn Vaughn,Vaughn,0.9000000158945719,6,4000,NE@SF,SF,NE,,,,,,RB/FLEX
107295-87657,WR,Seth,Seth Williams,Williams,,0,4000,JAC@HOU,JAC,HOU,,,,,,WR/FLEX
107295-147049,TE,Drew,Drew Ogletree,Ogletree,1.7000000476837158,1,4000,PIT@IND,IND,PIT,,,,,,TE/FLEX
107295-95854,WR,Montrell,Montrell Washington,Washington,0,4,4000,KC@LAC,KC,LAC,,,,,,WR/FLEX
107295-56947,TE,Chris,Chris Myarick,Myarick,,0,4000,JAC@HOU,HOU,JAC,,,,,,TE/FLEX
107295-87668,WR,Shedrick,Shedrick Jackson,Jackson,0,2,4000,CIN@CAR,CIN,CAR,,,,,,WR/FLEX
107295-104054,RB,Sincere,Sincere McCormick,McCormick,,0,4000,CLE@LV,LV,CLE,,,,,,RB/FLEX
107295-128633,RB,Kimani,Kimani Vidal,Vidal,,0,4000,KC@LAC,LAC,KC,,,,,,RB/FLEX
107295-38523,TE,Geoff,Geoff Swaim,Swaim,1.5999999576144748,9,4000,CLE@LV,CLE,LV,,,,,,TE/FLEX
107295-87690,TE,Sal,Sal Cannella,Cannella,,0,4000,PHI@TB,TB,PHI,,,,,,TE/FLEX
107295-61072,WR,Stanley,Stanley Morgan Jr.,Morgan Jr.,0,1,4000,NO@ATL,NO,ATL,,,,,,WR/FLEX
107295-93853,WR,Thayer,Thayer Thomas,Thomas,,0,4000,MIN@GB,MIN,GB,,,,,,WR/FLEX
107295-87711,TE,John Samuel,John Samuel Shenker,Shenker,,0,4000,CLE@LV,LV,CLE,,,,,,TE/FLEX
107295-65182,TE,Mitchell,Mitchell Wilcox,Wilcox,0.9181818528608843,11,4000,NE@SF,NE,SF,,,,,,TE/FLEX
107295-93862,RB,Trent,Trent Pennix,Pennix,,0,4000,PIT@IND,IND,PIT,Q,Groin,,,,RB/FLEX
107295-85672,WR,Terrace,Terrace Marshall Jr.,Marshall Jr.,2.924999952316284,8,4000,NE@SF,SF,NE,,,,,,WR/FLEX
107295-69295,WR,Byron,Byron Pringle,Pringle,1.6230769524207482,13,4000,WAS@ARI,WAS,ARI,,,,,,WR/FLEX
107295-87731,WR,Dominique,Dominique Robinson,Robinson,0,3,4000,LAR@CHI,CHI,LAR,,,,,,WR/FLEX
107295-52916,WR,Russell,Russell Gage,Gage,,0,4000,BUF@BAL,BAL,BUF,,,,,,WR/FLEX
107295-52917,WR,DJ,DJ Chark,Chark,6.533333333333333,15,4000,KC@LAC,LAC,KC,IR,Hip,,,,WR/FLEX
107295-85687,WR,Jontre,Jontre Kirklin,Kirklin,,0,4000,NE@SF,SF,NE,,,,,,WR/FLEX
107295-69303,WR,Freddie,Freddie Swain,Swain,,0,4000,LAR@CHI,CHI,LAR,Q,Undisclosed,,,,WR/FLEX
107295-69302,TE,Feleipe,Feleipe Franks,Franks,,0,4000,CIN@CAR,CAR,CIN,,,,,,TE/FLEX
107295-89785,RB,Spencer,Spencer Brown,Brown,,0,4000,NO@ATL,ATL,NO,,,,,,RB/FLEX
107295-61112,TE,Josiah,Josiah Deguara,Deguara,1.2999999523162842,1,4000,JAC@HOU,JAC,HOU,,,,,,TE/FLEX
107295-116416,WR,Isaiah,Isaiah Wooden,Wooden,,0,4000,KC@LAC,LAC,KC,,,,,,WR/FLEX
107295-110274,WR,Bub,Bub Means,Means,0,1,4000,NO@ATL,NO,ATL,,,,,,WR/FLEX
107295-30403,WR,Chris,Chris Conley,Conley,0.8999999761581421,1,4000,NE@SF,SF,NE,,,,,,WR/FLEX
107295-71367,RB,La'Mical,La'Mical Perine,Perine,6.25,2,4000,MIN@GB,GB,MIN,,,,,,RB/FLEX
107295-112328,TE,Mason,Mason Fairchild,Fairchild,,0,4000,NO@ATL,NO,ATL,,,,,,TE/FLEX
107295-167625,WR,Hamze,Hamze El-Zayat,El-Zayat,,0,4000,DEN@NYJ,NYJ,DEN,Q,Undisclosed,,,,WR/FLEX
107295-93898,WR,Devin,Devin Carter,Carter,,0,4000,CIN@CAR,CAR,CIN,Q,Undisclosed,,,,WR/FLEX
107295-71372,WR,Tyrie,Tyrie Cleveland,Cleveland,,0,4000,PIT@IND,IND,PIT,,,,,,WR/FLEX
107295-65231,RB,Adam,Adam Prentice,Prentice,0,1,4000,NO@ATL,NO,ATL,,,,,,RB/FLEX
107295-63186,WR,James,James Proche II,Proche II,0,2,4000,CLE@LV,CLE,LV,,,,,,WR/FLEX
107295-89814,TE,Gerrit,Gerrit Prince,Prince,,0,4000,KC@LAC,KC,LAC,Q,Lower leg,,,,TE/FLEX
107295-89817,WR,Austin,Austin Watkins Jr.,Watkins Jr.,,0,4000,PHI@TB,PHI,TB,,,,,,WR/FLEX
107295-85720,WR,Jaray,Jaray Jenkins,Jenkins,,0,4000,PIT@IND,PIT,IND,,,,,,WR/FLEX
107295-71386,TE,Jordan,Jordan Thomas,Thomas,0,1,4000,NO@ATL,ATL,NO,,,,,,TE/FLEX
107295-147168,WR,Chris,Chris Blair,Blair,,0,4000,NO@ATL,ATL,NO,,,,,,WR/FLEX
107295-104165,RB,Lew,Lew Nichols,Nichols,,0,4000,PHI@TB,PHI,TB,,,,,,RB/FLEX
107295-85741,RB,Clyde,Clyde Edwards-Helaire,Edwards-Helaire,3.3799999237060545,20,4000,KC@LAC,KC,LAC,IR,Illness,,,,RB/FLEX
107295-104176,WR,Deonte,Deonte Harty,Harty,0,3,4000,BUF@BAL,BAL,BUF,,,,,,WR/FLEX
107295-202481,WR,David,David Wallis,Wallis,,0,4000,NE@SF,NE,SF,,,,,,WR/FLEX
107295-26355,TE,Logan,Logan Thomas,Thomas,6.206250190734863,16,4000,NE@SF,SF,NE,,,,,,TE/FLEX
107295-112373,TE,Dylan,Dylan Leonard,Leonard,,0,4000,DEN@NYJ,DEN,NYJ,Q,Hamstring,,,,TE/FLEX
107295-61172,TE,Tyler,Tyler Davis,Davis,,0,4000,MIN@GB,GB,MIN,IR,Shoulder,,,,TE/FLEX
107295-87796,WR,Jaelen,Jaelen Gill,Gill,,0,4000,KC@LAC,LAC,KC,,,,,,WR/FLEX
107295-91897,WR,Ethan,Ethan Fernea,Fernea,,0,4000,PIT@IND,IND,PIT,Q,Undisclosed,,,,WR/FLEX
107295-85759,TE,Curtis,Curtis Hodges,Hodges,0,1,4000,CIN@CAR,CAR,CIN,Q,Undisclosed,,,,TE/FLEX
107295-91902,WR,Kyle,Kyle Philips,Philips,2.950000047683716,8,4000,PHI@TB,PHI,TB,,,,,,WR/FLEX
107295-85762,RB,Eno,Eno Benjamin,Benjamin,,0,4000,NO@ATL,NO,ATL,,,,,,RB/FLEX
107295-136970,WR,Danny,Danny Gray,Gray,,0,4000,PHI@TB,PHI,TB,,,,,,WR/FLEX
107295-55050,RB,Christian,Christian McCaffrey,McCaffrey,23.01578883120888,19,4000,NE@SF,SF,NE,IR,Achilles,,,,RB/FLEX
107295-91923,WR,Kazmeir,Kazmeir Allen,Allen,,0,4000,WAS@ARI,WAS,ARI,,,,,,WR/FLEX
107295-71444,RB,Travis,Travis Homer,Homer,0.800000011920929,2,4000,LAR@CHI,CHI,LAR,IR,Finger,,,,RB/FLEX
107295-40726,RB,Godwin,Godwin Igwebuike,Igwebuike,0,8,4000,PIT@IND,PIT,IND,,,,,,RB/FLEX
107295-110380,RB,Keilan,Keilan Robinson,Robinson,,0,4000,JAC@HOU,JAC,HOU,IR,Toe,,,,RB/FLEX
107295-55088,WR,Malik,Malik Turner,Turner,,0,4000,NE@SF,SF,NE,Q,Undisclosed,,,,WR/FLEX
107295-202544,WR,Derek,Derek Slywka,Slywka,,0,4000,PIT@IND,IND,PIT,,,,,,WR/FLEX
107295-89912,RB,Blake,Blake Watson,Watson,,0,4000,DEN@NYJ,DEN,NYJ,,,,,,RB/FLEX
107295-69451,TE,Jack,Jack Stoll,Stoll,1.0500000317891438,6,4000,PHI@TB,PHI,TB,,,,,,TE/FLEX
107295-87882,WR,Daniel,Daniel Arias,Arias,,0,4000,WAS@ARI,ARI,WAS,,,,,,WR/FLEX
107295-120657,RB,Kendre,Kendre Miller,Miller,4.787499904632568,8,4000,NO@ATL,NO,ATL,IR,Hamstring,,,,RB/FLEX
107295-87890,WR,Dimitri,Dimitri Stanley,Stanley,,0,4000,MIN@GB,GB,MIN,,,,,,WR/FLEX
107295-91989,RB,Jordan,Jordan Mims,Mims,1.100000023841858,1,4000,NO@ATL,NO,ATL,,,,,,RB/FLEX
107295-104278,TE,Donald,Donald Parham Jr.,Parham Jr.,5.5,12,4000,DEN@NYJ,DEN,NYJ,,,,,,TE/FLEX
107295-104289,WR,Malik,Malik Taylor,Taylor,1.149999976158142,2,4000,DEN@NYJ,NYJ,DEN,IR,Undisclosed,,,,WR/FLEX
107295-114530,WR,Jacob,Jacob Cowing,Cowing,0,3,4000,NE@SF,SF,NE,Q,Illness,,,,WR/FLEX
107295-192358,TE,Shawn,Shawn Bowman,Bowman,,0,4000,JAC@HOU,JAC,HOU,,,,,,TE/FLEX
107295-192359,WR,JaQuae,JaQuae Jackson,Jackson,,0,4000,NE@SF,NE,SF,IR,Knee,,,,WR/FLEX
107295-89964,WR,Justyn,Justyn Ross,Ross,1.1857143129621233,7,4000,KC@LAC,KC,LAC,,,,,,WR/FLEX
107295-14190,WR,Julio,Julio Jones,Jones,3.459999847412109,10,4000,PHI@TB,PHI,TB,Q,Concussion,,,,WR/FLEX
107295-85881,RB,Mohamed,Mohamed Ibrahim,Ibrahim,0,1,4000,MIN@GB,MIN,GB,,,,,,RB/FLEX
